Date,Reformate Tank Volume (BBL),LHCN/HHC Tank Volume (BBL),LCN Tank Volume (BBL),CYHEX/SAT C6 Tank Volume (BBL),Alkylate Tank Volume (BBL),CC5/Dimate Tank Volume (BBL),SAT C5 Tank Volume (BBL),NC4 Tank Volume (BBL),Reformate Octane,LHCN/HHC Octane,LCN Octane,CYHEX/SAT C6 Octane,Alkylate Octane,CC5/Dimate Octane,SAT C5 Octane,NC4 Octane,Reformate Sulfur (WPPM),LHCN/HHC Sulfur (WPPM),LCN Sulfur (WPPM),CYHEX/SAT C6 Sulfur (WPPM),Alkylate Sulfur (WPPM),CC5/Dimate Sulfur (WPPM),SAT C5 Sulfur (WPPM),NC4 Sulfur (WPPM),Reformate Aromatics (VOL %),LHCN/HHC Aromatics (VOL %),LCN Aromatics (VOL %),CYHEX/SAT C6 Aromatics (VOL %),Alkylate Aromatics (VOL %),CC5/Dimate Aromatics (VOL %),SAT C5 Aromatics (VOL %),NC4 Aromatics (LV%),Reformate Benzene (VOL %),LHCN/HHC Benzene (VOL %),LCN Benzene (VOL %),CYHEX/SAT C6 Benzene (VOL %),Alkylate Benzene (VOL %),CC5/Dimate Benzene (VOL %),SAT C5 Benzene (VOL %),NC4 Benzene (VOL %),Reformate Olefins (VOL %),LHCN/HHC Olefins (VOL %),LCN Olefins (VOL %),CYHEX/SAT C6 Olefins (VOL %),Alkylate Olefins (VOL %),CC5/Dimate Olefins (LV%),SAT C5 Olefins (LV%),NC4 Olefins (LV%),Reformate RVP (PSI),LHCN/HHC RVP (PSI),LCN RVP (PSI),CYHEX/SAT C6 RVP (PSI),Alkylate RVP (PSI),CC5/Dimate RVP (PSI),SAT C5 RVP (PSI),NC4 RVP (PSI),Reformate cost ($/bbl),LHCN/HHC cost ($/bbl),LCN cost ($/bbl),CYHEX/SAT C6 cost ($/bbl),Alkylate cost ($/bbl),CC5/Dimate cost ($/bbl),SAT C5 cost ($/bbl),NC4 cost ($/bbl)
11/29/2024,20956.8,58307.1,52403.1,31011.2,61927.8,41900,104524.4,168862.6,92.35,85.45,74.25,76.1,92.25,90.15,88.35,108.35,0.3,2,1,0.3,1.6,108,0.8,1,69.3,49.9,13.3,10.4,0.7,0.2,0.1,0,0,0.3,1.7,1.4,0,0.1,0.1,0,0.5,1.2,0.7,0,0,51.5,0.1,0.5,0.57,1.1,5.5,5.6,4.65,15.4,20.6,37.5,155,80,70,80,165,100,60,35
11/30/2024,20950.5,56801.9,47909,33946.3,69421.2,39800,104288.7,168132.1,92.35,85.35,74.5,76.1,92.15,89.75,88.35,108.35,0.3,2,1.6,0.3,1.6,108,0.7,1,69.3,43.8,14.7,10.5,0.7,0.3,0.1,0,0,0.3,1.7,1.4,0,0.1,0.1,0,0.5,1.2,0.7,0,0,53.1,0.1,0.5,0.57,1.07,5.23,5.58,4.65,15.47,20.67,37.5,155,80,70,80,165,100,60,35
12/1/2024,20968.8,55972.2,46461.4,34848.7,74678.2,37300,103962.7,167721.1,92.35,85,74.6,76.25,91.65,89.55,88.35,108.35,0.3,1.9,1.9,0.3,1.7,108,0.7,1,69.3,10.1,15.3,11.5,0.9,0.3,0.2,0,0,0.2,1.6,1.6,0,0.1,0.1,0,0.5,1.4,0.7,0,0,53.8,0.1,0.5,0.57,0.9,5.1,5.5,4.65,15.5,20.7,37.5,155,80,70,80,165,100,60,35
12/2/2024,20955.2,60643.1,51261,40097,81492.7,38000,105130.3,167544.7,92.35,85,74.6,76.25,91.65,89.55,88.35,108.35,0.3,1.9,1.9,0.3,1.7,108,0.7,1,69.3,10.1,15.3,11.5,0.9,0.3,0.2,0,0,0.2,1.6,1.6,0,0.1,0.1,0,0.5,1.4,0.7,0,0,53.8,0.1,0.5,0.57,0.9,5.1,5.5,4.65,15.5,20.7,37.5,155,80,70,80,165,100,60,35
12/3/2024,20952.8,64107.2,58410.9,47388.8,59754.9,36800,107414.7,165498.4,92.35,85,74.6,76.25,91.65,89.55,88.35,108.35,0.3,1.9,1.9,0.3,1.7,108,0.7,1,69.3,10.1,15.3,11.5,0.9,0.3,0.2,0,0,0.2,1.6,1.6,0,0.1,0.1,0,0.5,1.4,0.7,0,0,53.8,0.1,0.5,0.57,0.9,5.1,5.5,4.65,15.5,20.7,37.5,155,80,70,80,165,100,60,35
12/4/2024,20955.7,62954.8,58993.1,50173.5,61110.6,38100,104817.6,164813,92.35,85,74.6,76.25,91.65,89.55,88.35,108.35,0.3,1.9,1.9,0.3,1.7,108,0.7,1,69.3,10.1,15.3,11.5,0.9,0.3,0.2,0,0,0.2,1.6,1.6,0,0.1,0.1,0,0.5,1.4,0.7,0,0,53.8,0.1,0.5,0.57,0.9,5.1,5.5,4.65,15.5,20.7,37.5,155,80,70,80,165,100,60,35
12/5/2024,20938.1,72186.1,66915.3,55004.1,69490.1,43700,105209,166813.3,92.35,84.95,74.6,76.25,91.65,89.55,88.35,108.35,0.3,2.1,1.9,0.3,1.7,108,0.7,1,69.3,22.1,14.9,11.5,0.9,0.3,0.2,0,0,0.2,1.6,1.6,0,0.1,0.1,0,0.5,1.5,0.7,0,0,53.8,0.1,0.5,0.57,1.02,5.19,5.5,4.65,15.5,20.7,37.5,155,80,70,80,165,100,60,35
12/6/2024,20921.7,75270.1,62377.8,51568.4,59719.5,45100,105186.4,165340.4,92.35,84.85,74.65,76.25,91.65,89.55,88.35,108.35,0.3,2.6,1.8,0.4,1.7,108,0.7,1,69.3,48.7,14.1,11.5,0.9,0.3,0.2,0,0,0.2,1.6,1.6,0,0.1,0.1,0,0.5,1.6,0.7,0,0,53.8,0.1,0.5,0.57,1.3,5.4,5.5,4.65,15.5,20.7,37.5,155,80,70,80,165,100,60,35
12/7/2024,20914.5,75267,61657.9,46689.8,61748.3,46600,101808.4,165310.3,92.35,84.8,74.75,76,91.75,89.15,88.35,108.35,0.3,2.6,1.7,0.4,1.8,108,0.8,1,69.3,48.6,14.1,11,0.8,0.3,0.2,0,0,0.2,1.6,1.5,0,0.1,0.1,0,0.5,1.6,0.7,0,0,49.9,0.1,0.5,0.57,1.22,5.46,5.55,4.65,15.44,20.76,37.5,155,80,70,80,165,100,60,35
12/8/2024,20941.3,76989.1,61545,42119.7,70608.3,48700,98680.6,166571.9,92.35,84.6,74.85,75.25,92.1,88.95,88.35,108.35,0.3,2.7,1.7,0.3,1.9,108,0.8,1,69.3,48.4,14.1,9.6,0.4,0.3,0.2,0,0,0.2,1.6,1.4,0,0.1,0.2,0,0.5,1.7,0.7,0,0,47.7,0.1,0.5,0.57,1,5.5,5.7,4.65,15.4,20.8,37.5,155,80,70,80,165,100,60,35
12/9/2024,20953.8,77345.9,61430.2,35481.1,79092.6,50600,95726.6,167008.3,92.35,84.6,74.85,75.25,92.1,88.95,88.35,108.35,0.3,2.7,1.7,0.3,1.9,108,0.8,1,69.3,48.4,14.1,9.6,0.4,0.3,0.2,0,0,0.2,1.6,1.4,0,0.1,0.2,0,0.5,1.7,0.7,0,0,47.7,0.1,0.5,0.57,1,5.5,5.7,4.65,15.4,20.8,37.5,155,80,70,80,165,100,60,35
12/10/2024,20950.5,72934.5,61917.2,24589.1,86500.8,50000,93300,164801,92.35,84.6,74.85,75.25,92.1,88.95,88.35,108.35,0.3,2.7,1.7,0.3,1.9,108,0.8,1,69.3,48.4,14.1,9.6,0.4,0.3,0.2,0,0,0.2,1.6,1.4,0,0.1,0.2,0,0.5,1.7,0.7,0,0,47.7,0.1,0.5,0.57,1,5.5,5.7,4.65,15.4,20.8,37.5,155,80,70,80,165,100,60,35
12/11/2024,20953.2,82402,73567.2,34252.5,98093.2,56400,96243.4,165803.5,92.35,84.6,74.85,75.25,92.1,88.95,88.35,108.35,0.3,2.7,1.7,0.3,1.9,108,0.8,1,69.3,48.4,14.1,9.6,0.4,0.3,0.2,0,0,0.2,1.6,1.4,0,0.1,0.2,0,0.5,1.7,0.7,0,0,47.7,0.1,0.5,0.57,1,5.5,5.7,4.65,15.4,20.8,37.5,155,80,70,80,165,100,60,35
12/12/2024,20831.4,101728.5,84495.8,43731.2,108215.5,61200,99746.5,167391.8,92.35,84.6,74.85,75.25,92.1,88.95,88.35,108.35,0.3,2.7,1.7,0.3,1.9,108,0.8,1,69.3,48.4,14.1,9.6,0.4,0.3,0.2,0,0,0.2,1.6,1.4,0,0.1,0.2,0,0.5,1.7,0.7,0,0,47.7,0.1,0.5,0.57,1,5.5,5.7,4.65,15.4,20.8,37.5,155,80,70,80,165,100,60,35
12/13/2024,20640,103997,86304.6,45605.6,94691.4,59300,103454.2,167818,92.35,84.6,74.85,75.25,92.1,88.95,88.35,108.35,0.3,2.7,1.7,0.3,1.9,108,0.8,1,69.3,48.4,14.1,9.6,0.4,0.3,0.2,0,0,0.2,1.6,1.4,0,0.1,0.2,0,0.5,1.7,0.7,0,0,47.7,0.1,0.5,0.57,1,5.5,5.7,4.65,15.4,20.8,37.5,155,80,70,80,165,100,60,35
12/14/2024,20628.2,93780.3,76735.4,41133,90979.1,55400,106349.6,166431.4,92.35,84.6,74.75,75.1,92.1,89.35,88.35,108.35,0.3,3,1.6,0.3,1.9,108,0.7,1,69.3,48.7,13.9,9.4,0.4,0.3,0.1,0,0,0.2,1.8,1.4,0,0.1,0.1,0,0.5,1.7,0.7,0,0.3,50,0.1,0.5,0.57,0.97,5.7,5.66,4.65,15.47,20.87,37.5,155,80,70,80,165,100,60,35
12/15/2024,20627.3,85899.6,57561,36513.2,95112.4,52400,107417.1,164718,92.35,84.6,74.75,74.4,92.15,89.55,88.35,108.35,0.3,4.2,1.6,0.3,1.9,108,0.7,1,69.3,50.3,13.8,8.5,0.5,0.3,0.1,0,0,0.1,2,1.2,0,0.1,0.1,0,0.5,1.9,0.7,0,1.9,51.1,0.1,0.5,0.57,0.8,5.8,5.5,4.65,15.5,20.9,37.5,155,80,70,80,165,100,60,35
12/16/2024,20611.7,92376.1,53153.1,42835.6,92190.1,56900,111046,164838.8,92.35,84.6,74.75,74.4,92.15,89.55,88.35,108.35,0.3,4.2,1.6,0.3,1.9,108,0.7,1,69.3,50.3,13.8,8.5,0.5,0.3,0.1,0,0,0.1,2,1.2,0,0.1,0.1,0,0.5,1.9,0.7,0,1.9,51.1,0.1,0.5,0.57,0.8,5.8,5.5,4.65,15.5,20.9,37.5,155,80,70,80,165,100,60,35
12/17/2024,20622.1,86253.1,53003.9,36917.9,84299.8,56000,110544.3,163941.4,92.35,84.6,74.75,74.4,92.15,89.55,88.35,108.35,0.3,4.2,1.6,0.3,1.9,108,0.7,1,69.3,50.3,13.8,8.5,0.5,0.3,0.1,0,0,0.1,2,1.2,0,0.1,0.1,0,0.5,1.9,0.7,0,1.9,51.1,0.1,0.5,0.57,0.8,5.8,5.5,4.65,15.5,20.9,37.5,155,80,70,80,165,100,60,35
12/18/2024,20640,80965.1,49537.6,31969.7,88162.4,55500,108816.9,163508.4,92.35,84.6,74.75,74.4,92.15,89.55,88.35,108.35,0.3,4.2,1.6,0.3,1.9,108,0.7,1,69.3,50.3,13.8,8.5,0.5,0.3,0.1,0,0,0.1,2,1.2,0,0.1,0.1,0,0.5,1.9,0.7,0,1.9,51.1,0.1,0.5,0.57,0.8,5.8,5.5,4.65,15.5,20.9,37.5,155,80,70,80,165,100,60,35
12/19/2024,20627.5,73536.5,47380.2,27042.1,92994.3,54000,108530.2,161490.3,92.35,84.6,74.75,74.4,92.15,89.55,88.35,108.35,0.3,4.2,1.6,0.3,1.9,108,0.7,1,69.3,50.3,13.8,8.5,0.5,0.3,0.1,0,0,0.1,2,1.2,0,0.1,0.1,0,0.5,1.9,0.7,0,1.9,51.1,0.1,0.5,0.57,0.8,5.8,5.5,4.65,15.5,20.9,37.5,155,80,70,80,165,100,60,35
12/20/2024,20624.5,56041.2,47319.5,20938.6,96436.9,48100,108640.5,158940.5,92.35,84.6,74.75,74.4,92.15,89.55,88.35,108.35,0.3,4.2,1.6,0.3,1.9,108,0.7,1,69.3,50.3,13.8,8.5,0.5,0.3,0.1,0,0,0.1,2,1.2,0,0.1,0.1,0,0.5,1.9,0.7,0,1.9,51.1,0.1,0.5,0.57,0.8,5.8,5.5,4.65,15.5,20.9,37.5,155,80,70,80,165,100,60,35
12/21/2024,28501.3,36724.7,46561,14588.1,95737.8,42900,109302.5,155501.9,91.25,84.6,74.75,74.35,92.2,89.55,88.35,108.35,0.3,4.3,1.6,0.3,1.9,108,0.7,1,67.4,50,13.8,8.3,0.5,0.3,0.1,0,0,0.1,2,1.3,0,0.2,0.1,0,0.5,2,0.7,0,1.8,51,0.1,0.5,0.58,0.81,5.8,5.52,4.65,15.3,20.9,37.5,155,80,70,80,165,100,60,35
12/22/2024,45763.4,40902.6,45563.7,20734.9,105263.5,49400,112786.6,154299.2,89.7,84.45,74.75,73.65,92.4,89.55,88.35,108.35,0.4,4.7,1.6,0.3,1.7,108,0.7,1,64.7,47.4,13.8,6.3,0.4,0.4,0.1,0,0,0.1,2,1.7,0,0.2,0.1,0,0.5,2.4,0.7,0,0.7,51,0.1,0.5,0.6,0.9,5.8,5.7,4.65,15.2,20.9,37.5,155,80,70,80,165,100,60,35
12/23/2024,62187.1,54291.9,45531.9,31657.4,118654.1,59400,117477.5,155396.2,89.7,84.45,74.75,73.65,92.4,89.55,88.35,108.35,0.4,4.7,1.6,0.3,1.7,108,0.7,1,64.7,47.4,13.8,6.3,0.4,0.4,0.1,0,0,0.1,2,1.7,0,0.2,0.1,0,0.5,2.4,0.7,0,0.7,51,0.1,0.5,0.6,0.9,5.8,5.7,4.65,15.2,20.9,37.5,155,80,70,80,165,100,60,35
12/24/2024,71143.2,45444.7,42277.2,30324.6,119510.8,58900,118952.9,150656,89.7,84.45,74.75,73.65,92.4,89.55,88.35,108.35,0.4,4.7,1.6,0.3,1.7,108,0.7,1,64.7,47.4,13.8,6.3,0.4,0.4,0.1,0,0,0.1,2,1.7,0,0.2,0.1,0,0.5,2.4,0.7,0,0.7,51,0.1,0.5,0.6,0.9,5.8,5.7,4.65,15.2,20.9,37.5,155,80,70,80,165,100,60,35
12/25/2024,72405.5,26498,37130.7,21759,111435.4,51100,118251,143633.3,89.7,84.45,74.75,73.65,92.4,89.55,88.35,108.35,0.4,4.7,1.6,0.3,1.7,108,0.7,1,64.7,47.4,13.8,6.3,0.4,0.4,0.1,0,0,0.1,2,1.7,0,0.2,0.1,0,0.5,2.4,0.7,0,0.7,51,0.1,0.5,0.6,0.9,5.8,5.7,4.65,15.2,20.9,37.5,155,80,70,80,165,100,60,35
12/26/2024,77826.6,22919.2,35041.8,18433.2,96552.9,49800,120925.8,140469.6,89.7,84.45,74.75,73.65,92.4,89.55,88.35,108.35,0.4,4.7,1.6,0.3,1.7,108,0.7,1,64.7,47.4,13.8,6.3,0.4,0.4,0.1,0,0,0.1,2,1.7,0,0.2,0.1,0,0.5,2.4,0.7,0,0.7,51,0.1,0.5,0.6,0.9,5.8,5.7,4.65,15.2,20.9,37.5,155,80,70,80,165,100,60,35
12/27/2024,82252.8,17711.2,32119.7,14839.2,86298.3,47100,122371.9,135756.8,89.7,84.45,74.75,73.65,92.4,89.55,88.35,108.35,0.4,4.7,1.6,0.3,1.7,108,0.7,1,64.7,47.4,13.8,6.3,0.4,0.4,0.1,0,0,0.1,2,1.7,0,0.2,0.1,0,0.5,2.4,0.7,0,0.7,51,0.1,0.5,0.6,0.9,5.8,5.7,4.65,15.2,20.9,37.5,155,80,70,80,165,100,60,35
12/28/2024,84774.1,21468.4,29552.3,12365.5,84334.2,45700,122960.7,132924.5,89.7,83.55,74.6,73.55,92.35,89.45,88.35,108.35,0.4,4.7,1.6,0.4,1.7,108,0.7,1,64.7,45.6,13.8,5.8,0.4,0.4,0.1,0,0,0.2,2,1.7,0,0.2,0.1,0,0.5,2.3,0.7,0,0.6,51.5,0.1,0.5,0.6,0.95,5.8,5.88,4.65,15.05,20.9,37.5,155,80,70,80,165,100,60,35
12/29/2024,94018.6,30394.8,28332.6,15930.2,90029.4,49600,126242.6,132282.5,89.7,80.55,74.55,73.3,92.3,89.4,88.35,108.35,0.4,4.7,1.6,0.6,1.8,108,0.7,1,64.7,39.5,13.8,4.3,0.4,0.4,0.1,0,0,0.6,2,1.8,0,0.2,0.1,0,0.5,2.2,0.7,0,0.2,51.7,0.1,0.5,0.6,1.1,5.8,6.5,4.65,15,20.9,37.5,155,80,70,80,165,100,60,35
12/30/2024,97233.8,36922.2,33332.3,17042.9,91806.5,50900,128759.6,131195.7,89.7,80.55,74.55,73.3,92.3,89.4,88.35,108.35,0.4,4.7,1.6,0.6,1.8,108,0.7,1,64.7,39.5,13.8,4.3,0.4,0.4,0.1,0,0,0.6,2,1.8,0,0.2,0.1,0,0.5,2.2,0.7,0,0.2,51.7,0.1,0.5,0.6,1.1,5.8,6.5,4.65,15,20.9,37.5,155,80,70,80,165,100,60,35
